ID_370	7.877041672
ID_371	8.805422083
ID_372	10.63116941
ID_373	10.64192467
ID_374	9.630249738
ID_375	10.68189138
ID_376	12.43284624
ID_377	8.892946318
ID_378	10.61881339
ID_379	9.837872721
ID_380	8.753926912
ID_381	8.814686907
ID_382	10.04172821
ID_383	8.72746902
ID_384	9.051318929
ID_385	9.944966736
ID_386	10.61196278
ID_387	10.39612816
ID_388	11.19713962
ID_389	9.391647817
ID_390	9.974770269
ID_391	10.87203382
ID_392	11.81028285
ID_393	8.381574939
ID_394	10.43273777
ID_395	9.115011876
ID_396	10.07506548
ID_397	8.969493824
ID_398	10.21553018
ID_399	10.97876546
